recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
1,2) $100 - $200,159.39,1,0,Urban,1,Phone,0,0,0.0,1
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
3,2) $100 - $200,148.08,0,1,Surburban,0,Phone,0,0,0.0,1
2,2) $100 - $200,181.55,0,1,Surburban,0,Phone,0,0,0.0,0
3,2) $100 - $200,128.17,0,1,Surburban,1,Web,0,0,0.0,1
10,2) $100 - $200,161.65,1,0,Surburban,0,Web,0,0,0.0,1
4,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
1,4) $350 - $500,363.87,1,0,Rural,0,Phone,0,0,0.0,0
4,1) $0 - $100,35.19,0,1,Urban,1,Phone,0,0,0.0,1
7,1) $0 - $100,51.08,1,0,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,193.92,1,0,Rural,0,Web,1,0,0.0,0
2,2) $100 - $200,162.47,1,0,Urban,1,Web,0,0,0.0,1
1,2) $100 - $200,163.64,1,0,Rural,0,Phone,0,0,0.0,1
1,5) $500 - $750,526.53,0,1,Rural,1,Multichannel,0,0,0.0,0
8,1) $0 - $100,79.29,1,0,Surburban,1,Phone,0,0,0.0,0
4,1) $0 - $100,43.13,0,1,Rural,0,Phone,0,0,0.0,0
10,5) $500 - $750,725.33,1,1,Urban,1,Multichannel,0,0,0.0,0
2,4) $350 - $500,414.66,1,0,Urban,1,Web,0,0,0.0,1
4,3) $200 - $350,219.9,1,1,Surburban,0,Web,0,0,0.0,0
3,3) $200 - $350,308.16,0,1,Urban,1,Multichannel,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
1,1) $0 - $100,69.22,0,1,Rural,0,Phone,0,0,0.0,0
7,2) $100 - $200,108.46,0,1,Surburban,0,Web,0,0,0.0,1
7,1) $0 - $100,73.94,0,1,Urban,0,Phone,0,0,0.0,0
1,2) $100 - $200,111.14,1,0,Surburban,0,Phone,0,0,0.0,0
10,3) $200 - $350,251.49,1,0,Urban,1,Multichannel,0,0,0.0,0
8,2) $100 - $200,123.77,0,1,Rural,1,Phone,0,0,0.0,0
4,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
1,4) $350 - $500,367.38,1,1,Surburban,0,Multichannel,1,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,59.54,1,0,Urban,1,Web,0,0,0.0,1
11,5) $500 - $750,548.91,1,0,Surburban,1,Phone,0,0,0.0,0
5,3) $200 - $350,280.58,1,1,Urban,0,Phone,0,0,0.0,1
1,2) $100 - $200,105.19,1,0,Surburban,0,Phone,0,0,0.0,1
1,5) $500 - $750,669.3,1,0,Surburban,1,Web,0,0,0.0,1
8,4) $350 - $500,459.36,1,0,Urban,0,Multichannel,0,0,0.0,1
6,"6) $750 - $1,000",825.75,1,1,Urban,1,Web,0,0,0.0,1
5,5) $500 - $750,626.29,1,1,Urban,1,Multichannel,0,0,0.0,0
1,1) $0 - $100,61.11,1,0,Urban,1,Web,0,0,0.0,1
8,2) $100 - $200,196.45,1,0,Surburban,0,Phone,1,0,0.0,1
7,2) $100 - $200,113.06,0,1,Surburban,1,Web,0,0,0.0,0
4,5) $500 - $750,736.53,1,1,Urban,1,Multichannel,0,0,0.0,0
4,2) $100 - $200,158.04,1,0,Surburban,1,Phone,0,0,0.0,0
4,4) $350 - $500,452.28,1,0,Surburban,0,Multichannel,0,0,0.0,1
5,1) $0 - $100,92.5,0,1,Surburban,1,Phone,0,0,0.0,1
9,1) $0 - $100,34.54,1,0,Rural,1,Web,0,0,0.0,0
3,4) $350 - $500,387.84,1,0,Urban,1,Web,0,0,0.0,1
11,3) $200 - $350,282.32,0,1,Surburban,1,Web,0,0,0.0,1
3,1) $0 - $100,42.3,1,0,Urban,0,Phone,0,0,0.0,0
4,2) $100 - $200,129.41,1,0,Urban,1,Phone,0,0,0.0,1
8,2) $100 - $200,117.09,0,1,Surburban,0,Phone,1,0,0.0,1
3,"7) $1,000 +",1232.96,1,1,Urban,1,Web,0,0,0.0,1
3,3) $200 - $350,200.23,1,0,Urban,0,Phone,0,0,0.0,0
3,4) $350 - $500,452.63,0,1,Surburban,0,Multichannel,0,0,0.0,0
8,2) $100 - $200,134.8,1,0,Urban,1,Web,0,0,0.0,0
4,1) $0 - $100,56.77,1,0,Surburban,1,Web,0,0,0.0,0
2,1) $0 - $100,72.68,0,1,Urban,1,Web,0,0,0.0,0
6,2) $100 - $200,139.65,0,1,Surburban,0,Phone,0,0,0.0,0
2,2) $100 - $200,185.04,1,0,Surburban,1,Web,0,0,0.0,1
2,5) $500 - $750,505.96,1,1,Rural,1,Multichannel,0,0,0.0,0
5,3) $200 - $350,232.89,1,1,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
2,5) $500 - $750,500.4,1,0,Urban,1,Phone,0,0,0.0,0
7,2) $100 - $200,131.29,0,1,Surburban,1,Web,0,0,0.0,0
6,5) $500 - $750,507.52,1,0,Urban,1,Multichannel,0,0,0.0,1
4,3) $200 - $350,324.07,1,0,Surburban,0,Phone,0,0,0.0,0
3,"7) $1,000 +",1222.51,0,1,Surburban,1,Multichannel,1,0,0.0,0
1,2) $100 - $200,170.67,0,1,Urban,0,Phone,0,0,0.0,0
5,3) $200 - $350,201.36,1,1,Surburban,0,Web,1,0,0.0,1
5,2) $100 - $200,129.48,0,1,Surburban,1,Phone,0,0,0.0,0
9,4) $350 - $500,362.95,1,1,Surburban,0,Multichannel,1,0,0.0,1
11,2) $100 - $200,178.3,0,1,Surburban,0,Web,0,0,0.0,0
5,1) $0 - $100,72.61,1,0,Surburban,0,Web,0,0,0.0,1
10,1) $0 - $100,60.76,0,1,Rural,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,1,0,0.0,0
2,3) $200 - $350,339.05,0,1,Surburban,0,Phone,0,0,0.0,0
2,2) $100 - $200,104.05,0,1,Surburban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
5,3) $200 - $350,259.9,0,1,Urban,1,Phone,0,0,0.0,0
5,2) $100 - $200,168.93,1,0,Urban,1,Web,0,0,0.0,1
10,3) $200 - $350,258.11,1,0,Rural,1,Web,0,0,0.0,1
3,3) $200 - $350,306.25,1,0,Urban,0,Web,0,0,0.0,0
5,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
2,3) $200 - $350,223.66,1,1,Surburban,0,Phone,0,0,0.0,1
3,4) $350 - $500,498.48,0,1,Surburban,0,Phone,0,0,0.0,1
7,3) $200 - $350,312.77,1,0,Urban,0,Multichannel,1,0,0.0,0
3,1) $0 - $100,79.43,0,1,Urban,1,Phone,0,0,0.0,0
5,1) $0 - $100,36.44,0,1,Urban,0,Phone,1,0,0.0,1
8,3) $200 - $350,331.17,1,0,Surburban,0,Web,0,0,0.0,1
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
2,2) $100 - $200,172.46,1,0,Urban,0,Phone,0,0,0.0,1
1,1) $0 - $100,35.11,0,1,Rural,0,Phone,1,0,0.0,0
6,1) $0 - $100,70.19,1,0,Surburban,0,Phone,0,0,0.0,1
3,2) $100 - $200,110.58,0,1,Surburban,1,Web,0,0,0.0,1
1,4) $350 - $500,404.14,1,0,Surburban,0,Multichannel,0,0,0.0,0
1,1) $0 - $100,76.7,0,1,Urban,1,Web,0,0,0.0,0
3,2) $100 - $200,166.69,1,0,Urban,0,Phone,0,0,0.0,1
8,1) $0 - $100,86.62,0,1,Rural,0,Web,1,0,0.0,1
4,5) $500 - $750,505.07,0,1,Surburban,1,Phone,0,0,0.0,0
6,4) $350 - $500,448.46,0,1,Rural,1,Multichannel,0,0,0.0,1
5,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,186.1,0,1,Urban,1,Web,0,0,0.0,0
2,3) $200 - $350,330.86,1,0,Rural,0,Phone,0,0,0.0,1
8,3) $200 - $350,237.56,1,0,Urban,0,Web,1,0,0.0,0
3,4) $350 - $500,441.77,1,0,Surburban,1,Phone,0,0,0.0,1
10,1) $0 - $100,46.17,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
5,2) $100 - $200,171.71,1,0,Rural,0,Phone,0,0,0.0,0
7,3) $200 - $350,233.64,0,1,Urban,1,Web,0,0,0.0,0
7,3) $200 - $350,308.4,1,0,Urban,0,Web,0,0,0.0,0
4,4) $350 - $500,388.81,0,1,Urban,0,Web,0,0,0.0,1
9,4) $350 - $500,368.23,1,0,Surburban,0,Multichannel,1,0,0.0,0
2,4) $350 - $500,352.97,1,0,Surburban,0,Multichannel,0,0,0.0,0
1,4) $350 - $500,497.96,1,1,Rural,0,Phone,0,0,0.0,1
10,2) $100 - $200,155.5,1,0,Urban,0,Phone,0,0,0.0,1
1,"6) $750 - $1,000",750.23,0,1,Surburban,1,Web,0,0,0.0,1
10,3) $200 - $350,269.63,1,1,Urban,0,Multichannel,0,0,0.0,1
9,3) $200 - $350,321.25,1,1,Surburban,0,Phone,0,0,0.0,1
6,3) $200 - $350,239.49,1,1,Urban,0,Phone,1,0,0.0,0
5,4) $350 - $500,372.62,0,1,Urban,1,Multichannel,0,0,0.0,0
2,5) $500 - $750,741.64,0,1,Surburban,1,Multichannel,0,0,0.0,0
11,1) $0 - $100,86.96,1,0,Urban,1,Web,0,0,0.0,1
10,2) $100 - $200,174.72,1,0,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,1
11,2) $100 - $200,192.79,1,0,Urban,0,Web,0,0,0.0,0
7,4) $350 - $500,360.54,1,1,Surburban,0,Web,0,0,0.0,1
10,1) $0 - $100,42.77,1,0,Urban,1,Web,0,0,0.0,1
2,5) $500 - $750,712.47,1,1,Surburban,1,Web,0,0,0.0,0
6,1) $0 - $100,32.65,1,0,Urban,0,Phone,0,0,0.0,0
9,3) $200 - $350,285.41,1,0,Urban,0,Multichannel,0,0,0.0,0
7,1) $0 - $100,72.95,0,1,Surburban,0,Web,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
10,3) $200 - $350,256.28,0,1,Surburban,1,Web,1,0,0.0,1
1,2) $100 - $200,131.82,0,1,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
4,3) $200 - $350,213.35,0,1,Urban,0,Phone,0,0,0.0,1
2,1) $0 - $100,31.74,0,1,Urban,1,Phone,1,0,0.0,1
8,4) $350 - $500,407.57,0,1,Rural,0,Multichannel,0,0,0.0,0
4,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,41.15,0,1,Surburban,0,Phone,0,0,0.0,1
4,3) $200 - $350,216.42,0,1,Surburban,1,Web,0,0,0.0,1
2,4) $350 - $500,454.55,0,1,Urban,0,Phone,0,0,0.0,1
5,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
9,2) $100 - $200,101.54,0,1,Urban,1,Web,0,0,0.0,0
10,1) $0 - $100,64.87,1,0,Surburban,1,Web,0,0,0.0,0
8,1) $0 - $100,61.61,1,0,Surburban,1,Web,0,0,0.0,0
2,1) $0 - $100,58.93,0,1,Surburban,0,Web,0,0,0.0,1
2,1) $0 - $100,89.57,0,1,Urban,0,Phone,0,0,0.0,1
5,1) $0 - $100,37.66,0,1,Urban,1,Web,0,0,0.0,0
1,2) $100 - $200,150.27,1,0,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,86.77,1,0,Surburban,0,Web,0,0,0.0,1
3,2) $100 - $200,182.53,0,1,Rural,1,Phone,0,0,0.0,0
1,2) $100 - $200,166.11,1,0,Urban,0,Phone,0,0,0.0,1
3,3) $200 - $350,237.91,1,1,Urban,0,Phone,1,0,0.0,1
1,"7) $1,000 +",1015.08,1,1,Surburban,1,Multichannel,0,0,0.0,1
5,2) $100 - $200,179.65,0,1,Urban,0,Phone,0,0,0.0,0
5,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
10,4) $350 - $500,356.62,0,1,Urban,0,Phone,0,0,0.0,0
6,1) $0 - $100,40.13,0,1,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,81.35,1,0,Urban,1,Web,0,0,0.0,1
4,5) $500 - $750,530.87,1,0,Surburban,1,Multichannel,0,0,0.0,0
9,1) $0 - $100,30.78,1,0,Urban,1,Phone,0,0,0.0,0
7,"7) $1,000 +",2816.01,0,1,Surburban,1,Web,0,0,0.0,1
10,1) $0 - $100,32.83,1,0,Surburban,0,Web,0,0,0.0,0
5,2) $100 - $200,105.55,0,1,Rural,1,Web,0,0,0.0,1
6,4) $350 - $500,456.22,1,0,Urban,0,Phone,0,0,0.0,1
2,5) $500 - $750,531.82,1,1,Rural,1,Multichannel,1,0,0.0,1
3,3) $200 - $350,230.04,1,1,Urban,0,Web,0,0,0.0,0
8,3) $200 - $350,256.39,1,1,Rural,0,Multichannel,0,0,0.0,1
3,1) $0 - $100,97.85,1,0,Urban,1,Web,0,0,0.0,1
1,"6) $750 - $1,000",905.99,1,0,Rural,1,Web,0,0,0.0,0
1,3) $200 - $350,219.25,0,1,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
6,1) $0 - $100,40.25,1,0,Surburban,1,Web,0,0,0.0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
10,1) $0 - $100,62.47,0,1,Urban,1,Web,0,0,0.0,0
9,4) $350 - $500,416.97,1,0,Surburban,1,Multichannel,0,0,0.0,1
8,1) $0 - $100,29.99,0,1,Urban,0,Web,1,0,0.0,1
9,2) $100 - $200,133.18,1,0,Surburban,1,Web,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
2,4) $350 - $500,493.57,1,1,Urban,0,Multichannel,0,0,0.0,1
1,2) $100 - $200,166.26,0,1,Urban,0,Web,0,0,0.0,1
5,5) $500 - $750,609.38,1,1,Rural,1,Multichannel,0,0,0.0,1
3,"7) $1,000 +",1196.78,1,0,Surburban,1,Phone,0,0,0.0,0
1,"7) $1,000 +",1252.94,1,1,Rural,1,Multichannel,0,0,0.0,0
1,3) $200 - $350,290.42,0,1,Surburban,0,Web,0,0,0.0,0
12,2) $100 - $200,171.43,0,1,Surburban,0,Phone,0,0,0.0,0
1,1) $0 - $100,73.57,0,1,Urban,0,Web,0,0,0.0,1
10,1) $0 - $100,44.37,0,1,Surburban,0,Web,0,0,0.0,0
2,1) $0 - $100,78.38,1,0,Surburban,0,Phone,0,0,0.0,0
11,5) $500 - $750,531.35,1,1,Urban,1,Multichannel,0,0,0.0,0
2,1) $0 - $100,80.13,1,0,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,88.69,1,0,Surburban,1,Phone,0,0,0.0,0
2,2) $100 - $200,168.64,1,0,Urban,0,Web,1,0,0.0,0
10,1) $0 - $100,69.13,1,0,Rural,0,Phone,0,0,0.0,0
12,2) $100 - $200,154.92,1,0,Surburban,0,Phone,0,0,0.0,1
5,2) $100 - $200,184.11,1,0,Rural,0,Phone,0,0,0.0,1
7,3) $200 - $350,202.41,1,1,Urban,0,Multichannel,0,0,0.0,1
8,3) $200 - $350,220.96,1,0,Urban,0,Phone,0,0,0.0,1
10,4) $350 - $500,369.69,0,1,Urban,1,Multichannel,0,0,0.0,0
10,2) $100 - $200,157.13,1,0,Rural,0,Phone,0,0,0.0,1
1,3) $200 - $350,341.5,1,0,Urban,0,Phone,0,0,0.0,0
1,1) $0 - $100,33.4,0,1,Surburban,1,Phone,0,0,0.0,0
12,5) $500 - $750,507.3,1,0,Urban,1,Phone,0,0,0.0,0
8,1) $0 - $100,83.48,0,1,Surburban,0,Web,1,0,0.0,1
11,1) $0 - $100,64.16,1,0,Rural,1,Web,0,0,0.0,1
10,1) $0 - $100,35.69,0,1,Surburban,0,Web,0,0,0.0,0
7,2) $100 - $200,180.36,1,0,Surburban,1,Web,0,0,0.0,1
4,1) $0 - $100,55.76,1,0,Urban,0,Web,0,0,0.0,0
5,"6) $750 - $1,000",801.19,0,1,Urban,1,Phone,0,0,0.0,0
8,3) $200 - $350,237.83,0,1,Surburban,0,Multichannel,1,0,0.0,0
4,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0,0.0,1
6,4) $350 - $500,371.95,1,0,Urban,0,Web,0,0,0.0,0
4,3) $200 - $350,207.8,1,0,Surburban,0,Multichannel,1,0,0.0,0
6,5) $500 - $750,584.42,1,0,Urban,1,Multichannel,0,0,0.0,1
1,"6) $750 - $1,000",863.43,1,1,Surburban,1,Web,0,0,0.0,1
10,1) $0 - $100,48.06,1,0,Surburban,1,Phone,0,0,0.0,1
2,2) $100 - $200,109.22,1,0,Urban,1,Web,0,0,0.0,0
2,5) $500 - $750,591.94,0,1,Surburban,1,Web,0,0,0.0,1
2,1) $0 - $100,42.37,0,1,Surburban,0,Phone,0,0,0.0,0
7,1) $0 - $100,68.81,0,1,Surburban,0,Phone,0,0,0.0,1
2,1) $0 - $100,60.5,1,0,Surburban,1,Web,0,0,0.0,0
8,3) $200 - $350,303.47,1,1,Urban,1,Phone,0,0,0.0,0
2,5) $500 - $750,668.66,0,1,Urban,1,Multichannel,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
2,4) $350 - $500,400.86,0,1,Rural,1,Multichannel,0,0,0.0,0
1,1) $0 - $100,56.18,0,1,Surburban,0,Web,0,0,0.0,1
1,4) $350 - $500,474.94,1,0,Surburban,0,Multichannel,0,0,0.0,0
7,2) $100 - $200,152.82,1,0,Rural,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0,0.0,0
10,2) $100 - $200,137.77,0,1,Surburban,1,Web,0,0,0.0,0
10,2) $100 - $200,108.54,0,1,Urban,0,Web,0,0,0.0,0
4,3) $200 - $350,259.07,1,0,Surburban,1,Web,0,0,0.0,0
4,1) $0 - $100,76.04,0,1,Rural,0,Web,0,0,0.0,0
10,1) $0 - $100,58.49,1,0,Surburban,0,Web,0,0,0.0,1
8,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
11,2) $100 - $200,173.18,0,1,Surburban,0,Phone,0,0,0.0,1
1,2) $100 - $200,121.34,0,1,Surburban,0,Web,0,0,0.0,0
10,2) $100 - $200,132.76,0,1,Urban,1,Phone,0,0,0.0,0
12,1) $0 - $100,90.47,0,1,Urban,0,Web,1,0,0.0,0
6,2) $100 - $200,122.13,0,1,Surburban,1,Phone,0,0,0.0,0
12,1) $0 - $100,72.73,0,1,Surburban,1,Web,0,0,0.0,0
10,2) $100 - $200,137.74,0,1,Surburban,1,Web,0,0,0.0,0
6,1) $0 - $100,94.38,1,0,Urban,0,Phone,0,0,0.0,1
1,"6) $750 - $1,000",785.05,1,1,Urban,1,Multichannel,1,0,0.0,1
7,4) $350 - $500,415.21,1,0,Surburban,1,Web,0,0,0.0,0
5,2) $100 - $200,123.97,1,0,Urban,0,Web,0,0,0.0,0
6,3) $200 - $350,228.7,1,0,Urban,1,Web,0,0,0.0,0
10,2) $100 - $200,151.81,1,0,Urban,1,Phone,0,0,0.0,0
2,2) $100 - $200,189.76,1,0,Surburban,0,Phone,0,0,0.0,1
4,3) $200 - $350,204.34,1,0,Surburban,1,Multichannel,0,0,0.0,0
9,4) $350 - $500,381.4,0,1,Urban,0,Phone,0,0,0.0,1
9,2) $100 - $200,127.99,1,0,Rural,0,Phone,1,0,0.0,0
2,5) $500 - $750,633.71,1,0,Surburban,1,Multichannel,0,0,0.0,0
8,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
6,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
7,4) $350 - $500,355.09,0,1,Surburban,0,Multichannel,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
10,4) $350 - $500,399.66,0,1,Urban,0,Web,0,0,0.0,0
5,3) $200 - $350,296.02,0,1,Urban,0,Phone,0,0,0.0,0
12,5) $500 - $750,565.15,1,0,Surburban,1,Multichannel,0,0,0.0,1
11,3) $200 - $350,229.37,0,1,Surburban,1,Multichannel,0,0,0.0,1
2,1) $0 - $100,63.01,0,1,Surburban,1,Phone,0,0,0.0,1
2,3) $200 - $350,318.11,1,0,Surburban,0,Web,0,0,0.0,1
9,2) $100 - $200,182.21,1,0,Surburban,0,Web,0,0,0.0,1
11,2) $100 - $200,170.23,1,0,Rural,0,Phone,0,0,0.0,1
10,2) $100 - $200,119.76,1,0,Surburban,0,Phone,0,0,0.0,1
1,1) $0 - $100,99.69,0,1,Surburban,1,Phone,0,0,0.0,1
11,4) $350 - $500,367.31,1,1,Rural,1,Phone,1,1,29.99,0
4,2) $100 - $200,173.48,1,0,Surburban,1,Web,1,0,0.0,0
1,5) $500 - $750,523.99,0,1,Surburban,1,Multichannel,0,0,0.0,0
2,"6) $750 - $1,000",806.02,1,1,Urban,1,Phone,0,0,0.0,0
4,5) $500 - $750,619.36,1,1,Rural,1,Phone,0,0,0.0,1
4,"6) $750 - $1,000",966.12,1,1,Surburban,1,Multichannel,0,0,0.0,0
11,1) $0 - $100,93.01,1,0,Surburban,0,Phone,1,0,0.0,1
6,1) $0 - $100,54.48,1,0,Rural,1,Phone,0,0,0.0,0
10,3) $200 - $350,202.44,1,1,Surburban,1,Phone,1,0,0.0,1
3,2) $100 - $200,129.23,0,1,Surburban,1,Phone,0,0,0.0,1
10,1) $0 - $100,70.34,0,1,Urban,1,Phone,0,0,0.0,0
6,1) $0 - $100,69.87,0,1,Urban,1,Web,0,0,0.0,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
10,4) $350 - $500,357.75,0,1,Urban,0,Web,0,0,0.0,0
7,1) $0 - $100,38.98,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
11,1) $0 - $100,69.09,0,1,Urban,0,Web,0,0,0.0,1
12,2) $100 - $200,120.08,1,0,Urban,0,Web,0,0,0.0,1
2,1) $0 - $100,30.85,0,1,Urban,1,Web,0,0,0.0,0
11,3) $200 - $350,222.03,0,1,Surburban,0,Multichannel,0,0,0.0,0
10,"6) $750 - $1,000",800.95,0,1,Surburban,1,Web,0,0,0.0,0
3,3) $200 - $350,294.44,1,0,Rural,0,Phone,1,0,0.0,0
10,3) $200 - $350,215.94,0,1,Urban,0,Phone,0,0,0.0,0
3,5) $500 - $750,644.3,1,0,Surburban,1,Phone,0,0,0.0,1
3,4) $350 - $500,431.62,0,1,Urban,0,Multichannel,0,0,0.0,0
6,3) $200 - $350,207.77,1,0,Urban,0,Multichannel,0,0,0.0,1
3,1) $0 - $100,46.15,1,0,Urban,0,Web,0,0,0.0,1
6,3) $200 - $350,272.95,1,0,Urban,0,Multichannel,0,0,0.0,1
4,3) $200 - $350,209.77,0,1,Rural,1,Web,0,0,0.0,1
5,2) $100 - $200,168.94,1,0,Surburban,1,Web,0,0,0.0,0
1,4) $350 - $500,356.1,1,0,Surburban,0,Multichannel,0,0,0.0,1
2,3) $200 - $350,303.01,0,1,Surburban,0,Web,1,0,0.0,1
1,"6) $750 - $1,000",754.17,0,1,Surburban,1,Web,1,0,0.0,1
2,4) $350 - $500,391.67,0,1,Urban,0,Phone,0,0,0.0,0
3,1) $0 - $100,54.19,1,0,Rural,1,Web,1,0,0.0,0
10,2) $100 - $200,145.54,1,0,Rural,1,Web,0,0,0.0,1
1,1) $0 - $100,32.48,1,0,Urban,1,Web,0,0,0.0,1
3,"6) $750 - $1,000",783.4,1,0,Rural,1,Multichannel,1,0,0.0,1
5,2) $100 - $200,144.23,1,0,Urban,0,Web,0,0,0.0,0
2,4) $350 - $500,467.52,0,1,Surburban,0,Phone,1,0,0.0,1
3,3) $200 - $350,230.61,1,1,Surburban,1,Phone,0,0,0.0,0
9,4) $350 - $500,435.2,0,1,Urban,0,Multichannel,1,0,0.0,1
2,3) $200 - $350,214.38,0,1,Urban,0,Web,0,0,0.0,0
12,1) $0 - $100,74.84,1,0,Surburban,0,Phone,0,0,0.0,0
10,1) $0 - $100,41.83,1,0,Surburban,1,Phone,0,0,0.0,0
4,2) $100 - $200,194.26,0,1,Rural,0,Phone,0,0,0.0,1
6,4) $350 - $500,451.07,1,1,Surburban,0,Phone,0,0,0.0,0
7,2) $100 - $200,172.91,0,1,Rural,0,Web,0,0,0.0,0
1,1) $0 - $100,55.35,0,1,Urban,1,Web,1,0,0.0,0
1,"6) $750 - $1,000",776.82,0,1,Surburban,1,Phone,0,0,0.0,1
2,3) $200 - $350,229.42,0,1,Surburban,0,Web,0,0,0.0,0
10,2) $100 - $200,103.32,1,0,Urban,0,Web,0,0,0.0,1
7,3) $200 - $350,328.52,1,0,Rural,1,Web,0,0,0.0,1
5,4) $350 - $500,425.52,1,1,Surburban,1,Multichannel,0,0,0.0,1
1,3) $200 - $350,261.01,1,1,Urban,0,Phone,0,0,0.0,0
9,1) $0 - $100,35.26,1,0,Rural,0,Phone,0,0,0.0,0
2,1) $0 - $100,84.28,1,0,Surburban,0,Web,0,0,0.0,0
9,2) $100 - $200,190.25,1,0,Urban,1,Phone,0,0,0.0,1
8,2) $100 - $200,169.61,0,1,Rural,1,Web,0,0,0.0,1
4,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
4,2) $100 - $200,131.87,0,1,Surburban,0,Web,0,0,0.0,0
2,2) $100 - $200,108.0,0,1,Urban,0,Phone,0,0,0.0,1
1,4) $350 - $500,441.46,1,1,Surburban,0,Phone,0,0,0.0,1
9,3) $200 - $350,267.18,0,1,Surburban,1,Phone,0,0,0.0,0
3,1) $0 - $100,71.42,0,1,Urban,0,Phone,0,0,0.0,1
5,5) $500 - $750,629.89,0,1,Surburban,1,Web,0,0,0.0,0
1,3) $200 - $350,265.96,1,0,Urban,1,Web,0,0,0.0,1
7,1) $0 - $100,82.47,1,0,Surburban,1,Web,0,0,0.0,1
4,2) $100 - $200,197.95,1,0,Rural,1,Web,0,0,0.0,0
2,4) $350 - $500,455.17,1,0,Urban,0,Multichannel,0,0,0.0,1
10,2) $100 - $200,185.89,1,0,Rural,0,Web,0,0,0.0,0
1,4) $350 - $500,453.91,1,0,Surburban,0,Web,1,1,119.31,0
6,1) $0 - $100,55.09,0,1,Surburban,0,Phone,0,0,0.0,1
2,3) $200 - $350,201.17,0,1,Surburban,1,Web,0,0,0.0,1
2,1) $0 - $100,66.2,0,1,Surburban,0,Web,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
10,1) $0 - $100,34.88,0,1,Urban,1,Phone,0,0,0.0,1
9,2) $100 - $200,198.39,0,1,Rural,0,Phone,0,0,0.0,1
6,3) $200 - $350,208.24,0,1,Surburban,0,Web,0,0,0.0,1
6,1) $0 - $100,50.49,1,0,Surburban,1,Web,0,0,0.0,0
1,3) $200 - $350,212.79,1,0,Urban,1,Web,0,0,0.0,0
9,3) $200 - $350,210.97,1,0,Surburban,0,Multichannel,0,0,0.0,0
9,5) $500 - $750,744.22,1,0,Rural,1,Web,0,0,0.0,0
10,3) $200 - $350,228.53,1,1,Rural,0,Phone,1,0,0.0,1
11,2) $100 - $200,162.56,1,0,Surburban,1,Web,0,0,0.0,0
