recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
4,1) $0 - $100,39.49,0,1,Surburban,0,Phone,0,0,0.0,0
6,1) $0 - $100,85.48,1,0,Urban,0,Web,0,0,0.0,0
11,2) $100 - $200,178.16,0,1,Surburban,0,Phone,0,0,0.0,0
3,4) $350 - $500,431.68,1,0,Surburban,0,Multichannel,0,0,0.0,0
4,4) $350 - $500,359.43,1,0,Urban,0,Multichannel,0,0,0.0,0
11,1) $0 - $100,75.61,1,0,Surburban,1,Phone,0,0,0.0,1
1,1) $0 - $100,83.85,0,1,Rural,0,Phone,0,0,0.0,1
1,2) $100 - $200,189.21,1,0,Rural,0,Web,0,0,0.0,1
6,5) $500 - $750,524.09,1,0,Urban,1,Phone,0,0,0.0,0
2,1) $0 - $100,81.9,0,1,Urban,0,Phone,0,0,0.0,0
10,1) $0 - $100,76.34,0,1,Surburban,0,Web,0,0,0.0,1
9,"7) $1,000 +",1214.07,1,1,Urban,1,Multichannel,1,0,0.0,1
4,"7) $1,000 +",1103.46,1,0,Surburban,1,Phone,0,0,0.0,0
1,3) $200 - $350,262.73,1,1,Urban,0,Phone,0,0,0.0,0
4,2) $100 - $200,184.13,0,1,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,190.06,1,0,Rural,1,Phone,0,0,0.0,1
11,2) $100 - $200,138.83,0,1,Urban,1,Phone,0,0,0.0,1
11,2) $100 - $200,129.59,0,1,Surburban,1,Phone,1,0,0.0,1
7,1) $0 - $100,88.05,0,1,Surburban,1,Phone,0,0,0.0,1
2,1) $0 - $100,52.32,0,1,Surburban,1,Web,0,0,0.0,1
7,1) $0 - $100,46.98,0,1,Urban,1,Web,0,0,0.0,1
9,2) $100 - $200,166.23,0,1,Surburban,1,Phone,0,0,0.0,1
2,1) $0 - $100,72.86,1,0,Urban,1,Phone,0,0,0.0,0
9,1) $0 - $100,95.61,0,1,Surburban,0,Phone,0,0,0.0,0
1,"7) $1,000 +",1011.09,1,1,Urban,1,Multichannel,0,0,0.0,0
6,3) $200 - $350,211.16,1,0,Surburban,0,Web,0,0,0.0,0
3,2) $100 - $200,114.25,1,0,Urban,1,Phone,0,0,0.0,0
12,1) $0 - $100,46.44,1,0,Urban,1,Web,0,0,0.0,1
3,2) $100 - $200,112.5,1,0,Urban,1,Web,0,0,0.0,0
9,3) $200 - $350,206.31,1,0,Surburban,1,Multichannel,0,0,0.0,1
5,3) $200 - $350,343.36,0,1,Urban,0,Web,0,0,0.0,0
1,4) $350 - $500,410.64,0,1,Rural,1,Phone,1,0,0.0,1
12,1) $0 - $100,76.58,0,1,Surburban,0,Web,0,0,0.0,1
9,4) $350 - $500,477.87,1,0,Urban,0,Web,0,0,0.0,0
7,3) $200 - $350,309.15,1,1,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,54.37,0,1,Surburban,0,Web,0,0,0.0,0
1,"6) $750 - $1,000",852.39,1,0,Surburban,1,Multichannel,0,0,0.0,1
12,2) $100 - $200,148.09,0,1,Urban,0,Phone,0,0,0.0,1
11,1) $0 - $100,99.84,0,1,Urban,1,Phone,0,0,0.0,0
8,5) $500 - $750,553.58,1,0,Urban,1,Multichannel,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Rural,0,Phone,0,0,0.0,1
7,1) $0 - $100,78.19,0,1,Surburban,0,Web,0,0,0.0,1
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,1,0,0.0,0
4,2) $100 - $200,161.79,0,1,Urban,0,Web,0,0,0.0,1
2,2) $100 - $200,111.16,0,1,Surburban,1,Web,1,0,0.0,1
1,3) $200 - $350,341.1,1,0,Urban,0,Web,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
4,"6) $750 - $1,000",812.77,0,1,Surburban,1,Multichannel,0,0,0.0,0
2,"7) $1,000 +",1006.43,0,1,Urban,1,Multichannel,1,0,0.0,1
10,1) $0 - $100,30.43,1,0,Surburban,0,Web,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,1
9,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
5,2) $100 - $200,142.93,1,0,Surburban,0,Web,0,0,0.0,0
1,4) $350 - $500,439.52,0,1,Rural,0,Web,1,0,0.0,1
3,2) $100 - $200,104.87,0,1,Urban,1,Phone,0,0,0.0,1
7,3) $200 - $350,231.51,1,1,Urban,0,Phone,0,0,0.0,0
4,"7) $1,000 +",1165.58,1,1,Urban,1,Web,0,0,0.0,0
7,4) $350 - $500,351.51,0,1,Urban,0,Web,1,0,0.0,0
6,5) $500 - $750,682.66,0,1,Urban,1,Multichannel,1,0,0.0,1
6,5) $500 - $750,568.88,1,1,Rural,1,Phone,0,0,0.0,1
9,2) $100 - $200,110.15,0,1,Rural,1,Web,0,0,0.0,1
10,1) $0 - $100,61.08,0,1,Urban,1,Web,0,0,0.0,1
1,2) $100 - $200,138.25,0,1,Urban,1,Web,0,0,0.0,1
9,2) $100 - $200,169.41,1,0,Urban,1,Web,0,0,0.0,0
3,1) $0 - $100,31.16,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,80.42,0,1,Urban,1,Web,0,0,0.0,0
1,3) $200 - $350,342.47,1,0,Urban,0,Phone,1,0,0.0,1
10,3) $200 - $350,332.17,1,0,Surburban,0,Web,0,0,0.0,1
3,1) $0 - $100,79.95,0,1,Urban,0,Web,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
12,1) $0 - $100,94.34,1,0,Surburban,1,Phone,0,0,0.0,1
8,2) $100 - $200,110.34,0,1,Surburban,1,Phone,0,0,0.0,0
2,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
2,3) $200 - $350,252.11,1,0,Surburban,0,Phone,0,0,0.0,0
2,2) $100 - $200,156.2,0,1,Surburban,0,Web,0,0,0.0,1
5,2) $100 - $200,121.64,1,0,Rural,1,Phone,0,0,0.0,1
4,4) $350 - $500,439.64,0,1,Surburban,1,Web,0,0,0.0,1
4,2) $100 - $200,155.6,0,1,Urban,1,Phone,0,0,0.0,0
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
1,2) $100 - $200,158.44,1,0,Rural,1,Web,0,0,0.0,1
1,2) $100 - $200,189.58,1,0,Surburban,0,Web,0,0,0.0,0
2,3) $200 - $350,226.68,1,1,Urban,0,Web,0,0,0.0,1
12,2) $100 - $200,194.92,0,1,Urban,1,Web,0,0,0.0,1
1,1) $0 - $100,94.79,1,0,Surburban,1,Phone,0,0,0.0,0
10,2) $100 - $200,157.4,1,0,Urban,1,Phone,0,0,0.0,1
8,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,1
10,4) $350 - $500,406.87,1,1,Urban,0,Web,0,0,0.0,1
4,1) $0 - $100,64.95,0,1,Surburban,0,Web,0,0,0.0,0
9,5) $500 - $750,720.44,0,1,Surburban,1,Web,0,0,0.0,1
10,2) $100 - $200,197.6,1,0,Surburban,1,Phone,0,0,0.0,1
1,1) $0 - $100,54.67,1,0,Surburban,1,Phone,1,0,0.0,1
2,1) $0 - $100,74.77,0,1,Rural,1,Web,0,0,0.0,1
1,3) $200 - $350,269.41,1,0,Urban,0,Phone,1,0,0.0,0
4,2) $100 - $200,182.68,0,1,Surburban,1,Phone,0,0,0.0,0
3,3) $200 - $350,219.08,1,0,Urban,0,Web,0,0,0.0,0
10,1) $0 - $100,33.43,0,1,Surburban,1,Web,0,0,0.0,1
5,1) $0 - $100,46.25,1,0,Urban,1,Phone,1,0,0.0,1
6,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
4,1) $0 - $100,89.84,0,1,Surburban,0,Phone,0,0,0.0,1
6,2) $100 - $200,191.76,1,0,Urban,1,Phone,1,0,0.0,1
1,5) $500 - $750,699.31,0,1,Surburban,1,Multichannel,0,0,0.0,1
10,3) $200 - $350,293.16,1,1,Urban,0,Web,0,0,0.0,1
11,4) $350 - $500,358.23,1,0,Urban,0,Web,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
10,2) $100 - $200,124.8,1,0,Rural,0,Web,0,0,0.0,1
5,5) $500 - $750,501.47,1,0,Surburban,1,Multichannel,0,0,0.0,0
7,1) $0 - $100,29.99,0,1,Rural,1,Web,1,0,0.0,1
1,3) $200 - $350,298.23,1,1,Urban,0,Web,0,0,0.0,1
1,1) $0 - $100,76.87,0,1,Urban,1,Phone,0,0,0.0,1
4,1) $0 - $100,63.86,1,0,Urban,1,Phone,0,0,0.0,1
10,1) $0 - $100,92.13,1,0,Surburban,1,Phone,0,0,0.0,1
8,4) $350 - $500,453.5,1,0,Urban,1,Phone,0,0,0.0,1
9,2) $100 - $200,145.37,1,0,Urban,1,Phone,0,0,0.0,1
9,2) $100 - $200,121.3,0,1,Surburban,0,Phone,0,0,0.0,0
1,3) $200 - $350,332.55,1,0,Surburban,1,Phone,0,0,0.0,1
2,2) $100 - $200,127.42,1,0,Rural,0,Web,1,0,0.0,1
10,4) $350 - $500,377.67,1,0,Surburban,0,Multichannel,0,0,0.0,1
7,4) $350 - $500,457.33,1,1,Rural,0,Multichannel,0,0,0.0,1
1,1) $0 - $100,56.65,0,1,Urban,1,Web,0,0,0.0,0
3,"7) $1,000 +",1521.26,1,0,Urban,1,Multichannel,1,0,0.0,1
9,3) $200 - $350,258.49,1,0,Urban,0,Phone,0,0,0.0,0
4,5) $500 - $750,532.59,0,1,Rural,1,Multichannel,0,0,0.0,0
9,2) $100 - $200,128.81,1,0,Surburban,0,Web,0,0,0.0,1
11,1) $0 - $100,97.14,0,1,Urban,0,Phone,0,0,0.0,1
10,3) $200 - $350,261.86,1,0,Rural,1,Web,0,0,0.0,0
3,1) $0 - $100,32.77,0,1,Surburban,1,Web,0,0,0.0,0
12,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
11,4) $350 - $500,355.94,0,1,Rural,0,Phone,0,0,0.0,1
11,3) $200 - $350,256.21,1,0,Surburban,0,Web,0,0,0.0,1
7,1) $0 - $100,82.12,0,1,Urban,0,Phone,1,0,0.0,0
8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
2,1) $0 - $100,37.3,1,0,Surburban,1,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
7,4) $350 - $500,415.85,1,1,Surburban,0,Multichannel,0,0,0.0,0
1,2) $100 - $200,105.44,0,1,Urban,1,Phone,0,0,0.0,1
2,2) $100 - $200,191.63,1,0,Surburban,1,Phone,0,0,0.0,1
12,2) $100 - $200,116.72,1,0,Surburban,0,Web,1,0,0.0,0
11,2) $100 - $200,115.45,0,1,Surburban,0,Phone,0,0,0.0,1
4,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
4,3) $200 - $350,320.57,1,0,Urban,0,Web,0,0,0.0,0
3,1) $0 - $100,43.45,0,1,Urban,0,Web,0,0,0.0,0
4,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
3,"6) $750 - $1,000",847.38,1,1,Surburban,1,Multichannel,0,0,0.0,1
9,2) $100 - $200,120.72,1,0,Rural,1,Web,0,0,0.0,1
8,2) $100 - $200,144.25,1,0,Rural,1,Web,0,0,0.0,1
12,3) $200 - $350,204.97,1,0,Urban,0,Multichannel,0,0,0.0,0
6,2) $100 - $200,174.72,1,0,Surburban,0,Phone,0,0,0.0,0
1,5) $500 - $750,609.12,0,1,Rural,1,Multichannel,0,0,0.0,1
9,4) $350 - $500,461.47,1,0,Rural,0,Web,0,0,0.0,0
6,2) $100 - $200,160.66,1,0,Surburban,1,Web,0,0,0.0,0
1,5) $500 - $750,532.76,0,1,Urban,1,Phone,0,0,0.0,0
9,3) $200 - $350,243.92,1,1,Surburban,0,Phone,0,0,0.0,1
11,1) $0 - $100,41.41,1,0,Urban,1,Web,0,0,0.0,0
4,3) $200 - $350,238.61,1,0,Urban,0,Web,0,0,0.0,1
1,3) $200 - $350,303.69,0,1,Surburban,0,Web,0,0,0.0,1
10,1) $0 - $100,38.46,0,1,Urban,0,Phone,1,0,0.0,1
3,3) $200 - $350,267.72,0,1,Urban,0,Web,1,0,0.0,1
3,2) $100 - $200,128.11,0,1,Surburban,0,Web,0,0,0.0,1
1,5) $500 - $750,617.19,1,1,Rural,1,Phone,0,0,0.0,0
11,1) $0 - $100,50.23,1,0,Surburban,0,Web,0,0,0.0,0
6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
5,3) $200 - $350,206.15,0,1,Surburban,0,Phone,0,0,0.0,0
9,1) $0 - $100,72.29,0,1,Urban,1,Web,0,0,0.0,1
3,5) $500 - $750,711.8,1,1,Surburban,1,Web,0,0,0.0,0
2,"6) $750 - $1,000",930.36,1,0,Urban,1,Multichannel,0,0,0.0,0
5,2) $100 - $200,146.67,1,0,Urban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Rural,1,Web,0,0,0.0,1
11,1) $0 - $100,88.51,1,0,Urban,1,Web,0,0,0.0,0
2,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
9,1) $0 - $100,39.13,1,0,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,86.91,1,0,Rural,0,Web,0,0,0.0,0
6,2) $100 - $200,187.46,0,1,Urban,0,Web,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
2,3) $200 - $350,262.39,0,1,Urban,1,Web,0,0,0.0,1
2,5) $500 - $750,600.39,0,1,Urban,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
3,2) $100 - $200,157.88,1,0,Urban,0,Web,1,0,0.0,1
9,2) $100 - $200,104.95,0,1,Surburban,0,Web,0,0,0.0,0
2,2) $100 - $200,100.6,0,1,Urban,1,Phone,0,0,0.0,0
2,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1,0,0.0,0
6,3) $200 - $350,273.56,1,1,Urban,1,Phone,0,0,0.0,1
10,3) $200 - $350,246.78,0,1,Surburban,1,Phone,0,0,0.0,1
7,1) $0 - $100,52.48,0,1,Surburban,0,Web,0,0,0.0,0
1,"6) $750 - $1,000",888.46,1,1,Urban,1,Web,0,0,0.0,1
7,2) $100 - $200,170.81,1,0,Urban,0,Phone,0,0,0.0,0
8,"7) $1,000 +",1024.49,1,0,Surburban,1,Multichannel,0,0,0.0,1
9,2) $100 - $200,158.42,1,0,Surburban,1,Web,0,0,0.0,0
7,4) $350 - $500,394.21,1,0,Urban,0,Multichannel,0,0,0.0,1
8,1) $0 - $100,87.12,0,1,Urban,1,Phone,0,0,0.0,1
6,"7) $1,000 +",1099.34,1,0,Urban,1,Phone,0,0,0.0,0
10,2) $100 - $200,123.66,0,1,Surburban,1,Web,0,0,0.0,1
5,2) $100 - $200,199.22,1,0,Urban,0,Phone,0,0,0.0,0
10,1) $0 - $100,67.68,1,0,Rural,1,Web,0,0,0.0,0
8,1) $0 - $100,31.23,0,1,Surburban,0,Phone,0,0,0.0,0
8,5) $500 - $750,745.48,0,1,Urban,1,Multichannel,0,0,0.0,1
9,2) $100 - $200,193.08,1,0,Urban,1,Web,0,0,0.0,1
5,2) $100 - $200,115.97,0,1,Urban,1,Web,1,0,0.0,1
12,2) $100 - $200,103.6,1,0,Rural,0,Phone,0,0,0.0,0
1,3) $200 - $350,318.1,0,1,Urban,0,Phone,0,0,0.0,1
8,5) $500 - $750,543.7,1,0,Surburban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
3,"6) $750 - $1,000",964.62,1,0,Rural,1,Multichannel,0,0,0.0,0
1,2) $100 - $200,104.31,1,0,Surburban,0,Phone,0,0,0.0,1
8,4) $350 - $500,472.32,1,1,Rural,0,Multichannel,0,0,0.0,0
9,3) $200 - $350,243.07,1,1,Urban,0,Phone,0,0,0.0,1
3,3) $200 - $350,279.61,1,1,Rural,0,Multichannel,0,0,0.0,0
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,95.58,0,1,Surburban,0,Web,0,0,0.0,1
10,2) $100 - $200,142.56,0,1,Surburban,0,Web,1,0,0.0,0
1,5) $500 - $750,514.52,0,1,Surburban,1,Web,0,0,0.0,1
1,2) $100 - $200,179.4,0,1,Rural,1,Phone,0,0,0.0,0
3,2) $100 - $200,178.95,1,0,Urban,0,Phone,0,0,0.0,1
12,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
8,2) $100 - $200,176.42,0,1,Urban,0,Web,0,0,0.0,1
4,4) $350 - $500,414.72,0,1,Surburban,0,Multichannel,0,0,0.0,0
6,2) $100 - $200,190.96,0,1,Urban,0,Web,0,0,0.0,0
3,1) $0 - $100,31.07,0,1,Surburban,0,Web,0,0,0.0,1
10,1) $0 - $100,63.91,1,0,Urban,1,Phone,0,0,0.0,1
2,2) $100 - $200,124.83,0,1,Surburban,1,Phone,0,0,0.0,1
2,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
6,2) $100 - $200,166.13,0,1,Urban,1,Web,0,0,0.0,0
9,5) $500 - $750,634.31,0,1,Urban,1,Phone,0,0,0.0,0
6,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,0
7,2) $100 - $200,131.49,0,1,Surburban,1,Web,0,0,0.0,0
11,2) $100 - $200,172.9,0,1,Urban,0,Phone,0,0,0.0,1
2,1) $0 - $100,29.99,1,0,Rural,0,Phone,1,0,0.0,0
1,2) $100 - $200,101.4,0,1,Urban,1,Web,0,0,0.0,0
9,1) $0 - $100,39.13,1,0,Rural,1,Web,0,0,0.0,1
9,2) $100 - $200,169.08,1,0,Surburban,0,Web,1,0,0.0,1
1,1) $0 - $100,65.37,1,0,Urban,1,Web,0,0,0.0,1
11,3) $200 - $350,228.37,1,0,Surburban,1,Multichannel,0,0,0.0,1
4,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
10,2) $100 - $200,144.34,0,1,Urban,1,Web,0,0,0.0,1
9,2) $100 - $200,128.26,1,0,Rural,1,Phone,0,0,0.0,1
6,4) $350 - $500,405.76,0,1,Urban,0,Multichannel,1,0,0.0,0
4,2) $100 - $200,174.92,0,1,Urban,1,Web,1,0,0.0,0
4,3) $200 - $350,233.37,0,1,Surburban,0,Phone,0,0,0.0,1
10,"6) $750 - $1,000",788.51,1,0,Surburban,1,Web,0,0,0.0,1
1,5) $500 - $750,581.91,1,0,Surburban,1,Web,0,0,0.0,0
5,1) $0 - $100,41.59,0,1,Surburban,1,Phone,0,0,0.0,0
5,2) $100 - $200,101.17,0,1,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,50.25,0,1,Surburban,0,Phone,0,0,0.0,1
1,3) $200 - $350,208.33,0,1,Surburban,0,Phone,0,0,0.0,1
8,2) $100 - $200,121.94,1,0,Surburban,0,Phone,0,0,0.0,0
5,3) $200 - $350,267.58,0,1,Surburban,0,Phone,0,0,0.0,1
1,3) $200 - $350,207.8,1,0,Urban,0,Phone,0,0,0.0,0
8,1) $0 - $100,33.12,0,1,Rural,1,Web,0,0,0.0,1
11,4) $350 - $500,410.07,0,1,Surburban,0,Multichannel,0,0,0.0,1
5,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
7,1) $0 - $100,59.0,0,1,Rural,1,Web,0,0,0.0,0
1,1) $0 - $100,97.36,1,0,Urban,1,Phone,0,0,0.0,0
9,2) $100 - $200,106.32,0,1,Rural,0,Web,0,0,0.0,0
2,"7) $1,000 +",1472.38,0,1,Urban,1,Web,0,0,0.0,1
2,2) $100 - $200,154.93,1,0,Urban,0,Phone,0,0,0.0,0
6,5) $500 - $750,532.76,0,1,Rural,1,Multichannel,0,0,0.0,0
11,1) $0 - $100,71.63,1,0,Surburban,1,Phone,0,0,0.0,1
2,1) $0 - $100,50.07,0,1,Urban,0,Web,0,0,0.0,0
9,1) $0 - $100,88.98,1,0,Surburban,0,Web,1,0,0.0,0
10,3) $200 - $350,266.73,0,1,Surburban,1,Web,0,0,0.0,0
10,2) $100 - $200,193.77,1,0,Surburban,0,Web,0,0,0.0,0
11,1) $0 - $100,37.62,1,0,Surburban,0,Web,0,0,0.0,0
8,"6) $750 - $1,000",835.89,0,1,Urban,1,Web,0,0,0.0,0
2,5) $500 - $750,684.46,1,0,Urban,1,Web,1,0,0.0,1
8,1) $0 - $100,71.91,0,1,Surburban,1,Phone,0,0,0.0,0
3,3) $200 - $350,269.16,0,1,Rural,1,Web,0,0,0.0,0
3,2) $100 - $200,102.62,0,1,Surburban,0,Web,0,0,0.0,0
10,4) $350 - $500,378.46,0,1,Surburban,0,Web,0,0,0.0,1
8,2) $100 - $200,110.68,0,1,Surburban,0,Phone,0,0,0.0,1
3,1) $0 - $100,94.21,1,0,Urban,1,Phone,0,0,0.0,0
12,1) $0 - $100,79.63,0,1,Urban,1,Phone,0,0,0.0,1
5,2) $100 - $200,100.4,1,0,Urban,1,Phone,0,0,0.0,0
4,5) $500 - $750,661.42,1,0,Surburban,1,Phone,0,0,0.0,1
6,4) $350 - $500,443.38,0,1,Surburban,1,Multichannel,0,0,0.0,0
2,5) $500 - $750,674.86,0,1,Rural,1,Web,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
7,2) $100 - $200,107.85,1,0,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
10,1) $0 - $100,79.18,1,0,Rural,1,Web,0,0,0.0,0
1,1) $0 - $100,34.19,0,1,Surburban,1,Web,0,0,0.0,0
2,3) $200 - $350,242.51,1,0,Urban,1,Web,0,0,0.0,1
2,2) $100 - $200,158.13,0,1,Surburban,1,Web,0,0,0.0,0
3,3) $200 - $350,269.17,1,0,Rural,0,Web,0,0,0.0,1
11,3) $200 - $350,238.54,1,1,Urban,1,Web,0,0,0.0,0
5,4) $350 - $500,475.92,0,1,Surburban,0,Phone,0,0,0.0,0
2,3) $200 - $350,341.75,0,1,Surburban,0,Phone,0,0,0.0,0
1,4) $350 - $500,492.33,1,0,Urban,0,Web,1,0,0.0,1
2,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
2,5) $500 - $750,525.95,0,1,Urban,1,Web,0,0,0.0,1
3,1) $0 - $100,95.33,0,1,Surburban,0,Phone,0,0,0.0,1
4,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,1
8,3) $200 - $350,297.93,1,0,Urban,1,Phone,0,0,0.0,0
5,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
1,"7) $1,000 +",1386.54,0,1,Rural,1,Phone,0,0,0.0,1
5,1) $0 - $100,66.07,1,0,Surburban,1,Phone,0,0,0.0,1
1,3) $200 - $350,209.24,0,1,Surburban,1,Phone,0,0,0.0,0
10,2) $100 - $200,152.29,0,1,Rural,0,Web,0,0,0.0,1
4,"6) $750 - $1,000",763.59,1,1,Urban,1,Multichannel,0,0,0.0,0
1,1) $0 - $100,90.61,1,0,Surburban,0,Phone,0,0,0.0,1
5,4) $350 - $500,415.49,0,1,Surburban,0,Phone,1,0,0.0,0
2,3) $200 - $350,307.36,1,0,Surburban,0,Web,0,0,0.0,1
9,5) $500 - $750,557.08,0,1,Rural,1,Phone,0,0,0.0,0
10,5) $500 - $750,538.62,1,0,Rural,1,Multichannel,0,0,0.0,0
1,2) $100 - $200,117.65,1,0,Urban,1,Web,0,0,0.0,0
1,3) $200 - $350,208.89,0,1,Surburban,0,Phone,0,0,0.0,1
3,5) $500 - $750,730.4,1,0,Surburban,1,Multichannel,0,0,0.0,0
12,1) $0 - $100,86.14,0,1,Surburban,1,Web,0,0,0.0,0
9,1) $0 - $100,84.72,0,1,Rural,1,Web,0,0,0.0,1
1,4) $350 - $500,414.53,0,1,Urban,0,Web,0,0,0.0,1
2,5) $500 - $750,511.85,0,1,Urban,1,Web,0,0,0.0,0
2,"6) $750 - $1,000",925.15,1,0,Surburban,1,Multichannel,0,0,0.0,1
6,2) $100 - $200,197.98,0,1,Rural,1,Web,0,0,0.0,1
2,3) $200 - $350,309.11,1,1,Surburban,0,Web,1,0,0.0,0
1,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
8,2) $100 - $200,125.44,1,0,Urban,1,Web,0,0,0.0,1
12,2) $100 - $200,131.32,1,0,Surburban,0,Web,1,0,0.0,1
2,2) $100 - $200,156.64,0,1,Urban,0,Web,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
5,4) $350 - $500,443.71,0,1,Surburban,0,Phone,0,0,0.0,1
11,3) $200 - $350,319.47,1,0,Urban,0,Web,0,0,0.0,1
7,2) $100 - $200,178.77,0,1,Surburban,0,Phone,1,1,115.33,0
3,5) $500 - $750,556.49,1,1,Surburban,1,Multichannel,0,0,0.0,0
10,2) $100 - $200,141.42,1,0,Urban,1,Phone,0,0,0.0,1
2,3) $200 - $350,206.78,0,1,Surburban,0,Multichannel,0,0,0.0,0
10,5) $500 - $750,519.64,0,1,Urban,1,Web,0,0,0.0,1
2,4) $350 - $500,438.9,1,0,Surburban,1,Web,1,0,0.0,0
1,5) $500 - $750,706.13,1,0,Surburban,1,Web,0,0,0.0,1
4,3) $200 - $350,209.79,0,1,Rural,0,Multichannel,1,0,0.0,1
10,2) $100 - $200,182.39,0,1,Surburban,1,Phone,0,0,0.0,1
5,2) $100 - $200,169.68,1,0,Surburban,0,Web,1,0,0.0,1
8,1) $0 - $100,85.65,0,1,Rural,0,Phone,0,0,0.0,0
11,3) $200 - $350,252.63,1,0,Urban,0,Multichannel,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
4,1) $0 - $100,78.28,1,0,Urban,1,Phone,0,0,0.0,0
3,"7) $1,000 +",1070.64,1,0,Surburban,1,Web,0,0,0.0,1
1,2) $100 - $200,108.23,0,1,Rural,0,Phone,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
5,3) $200 - $350,213.55,1,0,Urban,0,Phone,0,0,0.0,0
11,2) $100 - $200,188.96,1,0,Surburban,0,Web,0,0,0.0,0
2,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,1
9,4) $350 - $500,470.56,1,0,Urban,1,Web,0,0,0.0,1
3,"6) $750 - $1,000",768.9,1,1,Urban,1,Web,0,0,0.0,1
2,3) $200 - $350,310.63,0,1,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,86.9,0,1,Surburban,1,Web,0,0,0.0,0
5,1) $0 - $100,47.75,1,0,Surburban,1,Web,1,0,0.0,1
8,1) $0 - $100,62.49,0,1,Rural,1,Web,0,0,0.0,0
1,3) $200 - $350,263.36,1,0,Rural,1,Web,0,0,0.0,0
1,4) $350 - $500,396.79,1,0,Rural,0,Multichannel,0,0,0.0,0
3,3) $200 - $350,270.5,1,1,Urban,0,Phone,0,0,0.0,0
11,1) $0 - $100,53.68,0,1,Surburban,0,Web,0,0,0.0,0
10,2) $100 - $200,196.91,0,1,Surburban,0,Phone,0,0,0.0,1
1,1) $0 - $100,53.03,0,1,Surburban,1,Web,1,0,0.0,1
4,1) $0 - $100,53.84,1,0,Surburban,0,Web,0,0,0.0,1
4,1) $0 - $100,64.84,0,1,Urban,1,Phone,0,0,0.0,1
8,1) $0 - $100,63.73,1,0,Surburban,0,Web,0,0,0.0,0
